iso3c,year,Ratio.RMC.to.market.XR,country,military_spending,type,military_spending_PPP,change_nominal,change_nominal_percent,change_PPP,change_PPP_percent,nato
SWE,2011,0.8751438024201182,Sweden,6324.7473643036,Current USD (m),5535.063457743274,438.81156391733566,6.938009356610119,36.884089521104215,0.6663715746475362,FALSE
SWE,2011,0.8751438024201182,Sweden,5277.329572843742,Constant 2021 USD (m),4618.422269002611,-335.27284391566354,-6.3530776179096655,-624.4305001076682,-13.52042892003722,FALSE
SWZ,2011,4.234319230991247,Eswatini,106.62940892120098,Current USD (m),451.5029567842709,4.597233955826354,4.31141277283428,-12.608471979025808,-2.7925557938372845,FALSE
SWZ,2011,4.234319230991247,Eswatini,89.44973159817127,Constant 2021 USD (m),378.758718713142,-2.1225876326167707,-2.372939073928049,-37.774202669670444,-9.97315726434254,FALSE
SYC,2011,16.21711797808109,Seychelles,10.552799130910689,Constant 2021 USD (m),171.13598850497024,1.8866343935598326,17.878047048518198,21.821653534926128,12.751060560410629,FALSE
SYC,2011,16.21711797808109,Seychelles,8.712704951134803,Current USD (m),141.29496410076436,1.5551451639324965,17.84916593244608,17.973251206446605,12.720376356533839,FALSE
SYR,2011,4.896977155478596,Syria,2494.887483148397,Current USD (m),12217.407010467192,148.86620013603215,5.9668502544319955,-586.1988116193661,-4.798062396686496,FALSE
SYR,2011,4.896977155478596,Syria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TCD,2011,3.178627108645044,Chad,620.2055320554832,Constant 2021 USD (m),1971.4021171231818,-50.63650203424129,-8.164471198188439,-159.90669223527198,-8.111317870989195,FALSE
TCD,2011,3.178627108645044,Chad,609.7069930870205,Current USD (m),1938.0311765568597,-6.110014365374809,-1.0021230582314737,-18.459541436081963,-0.9524893953913326,FALSE
TGO,2011,5.265464284273243,Togo,58.35827567277698,Constant 2021 USD (m),307.28341624677927,-2.7284953518981965,-4.675421472692668,-16.182701119103626,-5.266376336465649,FALSE
TGO,2011,5.265464284273243,Togo,59.01887400236508,Current USD (m),310.76177315747594,2.1860309670535187,3.7039523440686404,9.821016801715643,3.160304017424603,FALSE
THA,2011,3.210776174241688,Thailand,5512.983861181895,Current USD (m),17700.957230461772,550.5639051765047,9.986677252098334,-243.43345582090478,-1.3752558839133144,FALSE
THA,2011,3.210776174241688,Thailand,5765.738991491074,Constant 2021 USD (m),18512.497380775836,167.16308102167477,2.8992481496018057,-1732.2691474370622,-9.357295840786582,FALSE
TJK,2011,5.394931524816192,Tajikistan,55.88207558416149,Constant 2021 USD (m),301.47997124115403,10.917908886067032,19.53740760688829,67.11153851243401,22.26069554011979,FALSE
TJK,2011,5.394931524816192,Tajikistan,71.34211679370438,Current USD (m),384.88583493747444,17.58518308554926,24.649090713693365,104.68652898623247,27.199371731422392,FALSE
TKM,2011,3.3184036337291665,Turkmenistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TKM,2011,3.3184036337291665,Turkmenistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TLS,2011,32.74756011940273,Timor Leste,20.53,Current USD (m),672.3074092513381,-5.858999999999998,-28.538723818801746,-190.51467834446362,-28.337435483064986,FALSE
TLS,2011,32.74756011940273,Timor Leste,27.580609311884874,Constant 2021 USD (m),903.1976615707086,-12.657085316997883,-45.89124617904567,-412.4251994598343,-45.66278423956556,FALSE
TTO,2011,2.43735953677547,Trinidad and Tobago,146.08069523972975,Current USD (m),356.0511756813463,3.0176304809888848,2.065728449633074,-5.609753586077488,-1.5755469913398144,FALSE
TTO,2011,2.43735953677547,Trinidad and Tobago,196.51880639966407,Constant 2021 USD (m),478.9869869339535,-4.703135471796315,-2.393224118322528,-29.698567992141022,-6.200287022878159,FALSE
TUN,2011,4.9401342148290555,Tunisia,614.887219711486,Constant 2021 USD (m),3037.6253923578224,99.42347580836395,16.169384014033483,593.2066777837458,19.528631781791084,FALSE
TUN,2011,4.9401342148290555,Tunisia,715.2395970961371,Current USD (m),3533.3796054151753,144.0505514066025,20.14018127512036,824.7018189409882,23.340311855456157,FALSE
TUR,2011,2.3656513170420337,Türkiye,17006.477805307622,Current USD (m),40231.39661837209,-643.9863128678408,-3.786711864974512,-833.2752715429306,-2.071206424791146,TRUE
TUR,2011,2.3656513170420337,Türkiye,9525.197652078494,Constant 2021 USD (m),22533.296370725177,81.01323503812637,0.850515002388937,560.9373575560421,2.4893710548484203,TRUE
TWN,2011,1.7318470939885415,Taiwan,11600.027883788494,Constant 2021 USD (m),20089.474580725157,109.562000984939,0.9444977381309256,-97.08157214676248,-0.4832459492987805,FALSE
TWN,2011,1.7318470939885415,Taiwan,9998.235134401304,Current USD (m),17315.414462527035,905.8895178157545,9.060494233615554,1341.8980513943297,7.749731052054133,FALSE
TZA,2011,3.444437396034005,Tanzania,307.4739841742361,Current USD (m),1059.0748893973066,24.748885364213834,8.049098993100307,85.2459862586569,8.049098993100317,FALSE
TZA,2011,3.444437396034005,Tanzania,373.1022369551851,Constant 2021 USD (m),1285.12729751238,26.53981391893592,7.113281907801515,91.41472754616666,7.113281907801513,FALSE
UGA,2011,3.432083638137497,Uganda,607.1350708552176,Current USD (m),2083.738342821642,-1.5507977316411825,-0.2554287844806446,-1.562688593052826,-0.07499447319939175,FALSE
UGA,2011,3.432083638137497,Uganda,684.6201292022125,Constant 2021 USD (m),2349.673543774493,-5.96818184497954,-0.8717508572139501,-16.217618859166123,-0.6902073227208533,FALSE
UKR,2011,5.175171852736494,Ukraine,2159.0568609108386,Constant 2021 USD (m),11173.490295043383,-241.42958647864452,-11.182178239474107,-1826.2418413688847,-16.344416947129,FALSE
UKR,2011,5.175171852736494,Ukraine,2502.29657511208,Current USD (m),12949.814802718965,-85.15164582536181,-3.402939790282365,-1062.4008569871494,-8.203984946287308,FALSE
URY,2011,2.1411516501884065,Uruguay,819.791950191562,Constant 2021 USD (m),1755.298886963835,-23.347499992856456,-2.8479786837868817,-258.25888789245596,-14.713100418993028,FALSE
URY,2011,2.1411516501884065,Uruguay,824.8335421606901,Current USD (m),1766.09369992811,69.17407248826885,8.386428164289262,-38.54727609296947,-2.1826291603066452,FALSE
USA,2011,1,United States of America,906232.9798263988,Constant 2021 USD (m),906232.9798263988,-10859.367528977222,-1.1982975427640563,-10859.367528977222,-1.1982975427640563,TRUE
USA,2011,1,United States of America,752288,Current USD (m),752288,14283,1.8986079799225828,14283,1.8986079799225828,TRUE
UZB,2011,6.386294837622955,Uzbekistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
UZB,2011,6.386294837622955,Uzbekistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
VEN,2011,2.5061866426477852,Venezuela,3577.53158743851,Current USD (m),8965.961878088921,-413.6632473058421,-11.56281187728163,-1788.025194813732,-19.9423689184238,FALSE
VEN,2011,2.5061866426477852,Venezuela,0.7174183733981665,Constant 2021 USD (m),1.797984344600586,0.10990673508003934,15.319754714316636,0.16108798257933166,8.959365139250789,FALSE
VNM,2011,5.319223723780445,Viet Nam,3509.307395826781,Constant 2021 USD (m),18666.79115391999,-250.2446506367828,-7.1308843145052,-1354.3395144323185,-7.255341870302705,FALSE
VNM,2011,5.319223723780445,Viet Nam,2686.520590156901,Current USD (m),14290.20405758723,14.234165150588069,0.5298364435672072,59.20125802698021,0.4142786050388688,FALSE
YEM,2011,4.445839179201515,Yemen,6168.294463880517,Constant 2021 USD (m),27423.245196371805,-634.3398555452459,-10.283877646563882,-3384.512795136452,-12.341766158238032,FALSE
YEM,2011,4.445839179201515,Yemen,1612.2544434050517,Current USD (m),7167.823971331911,164.10106665747662,10.178360328218305,609.4295802027327,8.502295573108078,FALSE
ZAF,2011,2.831569070657798,South Africa,3689.690920766014,Constant 2021 USD (m),10447.614691527937,128.6739181528951,3.487390161292459,314.0048459805148,3.0055170988947757,FALSE
ZAF,2011,2.831569070657798,South Africa,4594.154077946546,Current USD (m),13008.664592949834,405.9859857433339,8.837012839691216,1090.3667070329448,8.381849645227067,FALSE
ZMB,2011,3.8033436545845065,Zambia,211.9608562370381,Constant 2021 USD (m),806.1599775894376,10.154720504481787,4.79084708599481,40.14337804777415,4.979579632297056,FALSE
ZMB,2011,3.8033436545845065,Zambia,309.11376415185566,Current USD (m),1175.665873431692,28.925985600468778,9.357715169958771,112.1278963530242,9.537394840400545,FALSE
ZWE,2011,3.184911083575328,Zimbabwe,105.41800862839732,Constant 2021 USD (m),335.7469840890222,51.38838119000864,48.747250928591086,164.79554023137172,49.08325258036472,FALSE
ZWE,2011,3.184911083575328,Zimbabwe,198.438,Current USD (m),632.0073856025209,100.14499999999998,50.46664449349419,321.00523608258777,50.791374182527804,FALSE
AFG,2012,3.212990024156461,Afghanistan,238.583385374322,Current USD (m),766.5660371371731,-87.22356434900848,-36.55894320225204,-298.23709949241595,-38.90559782771173,FALSE
AFG,2012,3.212990024156461,Afghanistan,206.10379045173175,Constant 2021 USD (m),662.2094226622478,-68.91946733050906,-33.43920418904163,-236.62231736446859,-35.73224863113357,FALSE
AGO,2012,3.5436793756382823,Angola,2945.113983375309,Constant 2021 USD (m),10436.53968179099,138.94474759771447,4.717805435783982,-668.540175911734,-6.40576471029148,FALSE
AGO,2012,3.5436793756382823,Angola,4144.634851468555,Current USD (m),14687.257042700754,505.1384779239552,12.18776794643251,284.38448792675626,1.9362668407038546,FALSE
ALB,2012,4.742222393390926,Albania,183.20469566021168,Current USD (m),868.7974103342252,-13.802093576123127,-7.533700774636127,-91.0364196094489,-10.478440488724212,TRUE
ALB,2012,4.742222393390926,Albania,223.87759564460623,Constant 2021 USD (m),1061.6773474443705,-5.216050585716999,-2.3298671627674623,-54.48637833070393,-5.132103313860983,TRUE
ARE,2012,1.1430347878577547,United Arab Emirates,21808.22812825815,Constant 2021 USD (m),24927.56341213707,-326.3540135593139,-1.4964719354546674,-496.95469140698333,-1.993595134793717,FALSE
ARE,2012,1.1430347878577547,United Arab Emirates,19024.098025867937,Current USD (m),21745.205851183087,-157.65827093260668,-0.828729281767953,-287.5981611600946,-1.3225819204854632,FALSE
ARG,2012,1.981251100265682,Argentina,4563.217858772342,Current USD (m),9040.880403444713,511.28775420169495,11.204544030673311,387.3958947093761,4.284935508733998,FALSE
ARG,2012,1.981251100265682,Argentina,3209.3715221925177,Constant 2021 USD (m),6358.570859505273,-40.09749391519108,-1.249387727096115,-581.1415903182169,-9.139500104012876,FALSE
ARM,2012,5.141640312460221,Armenia,385.07160278528414,Constant 2021 USD (m),1979.8996760644864,9.00478929170174,2.3384713976747875,97.07403615432554,4.902977525976614,FALSE
ARM,2012,5.141640312460221,Armenia,380.5716788960684,Current USD (m),1956.7626859926922,-10.299755006122439,-2.7063903010332075,-0.1841416806662437,-0.009410526988500199,FALSE
AUS,2012,0.6447113046366086,Australia,22471.17941995447,Constant 2021 USD (m),14487.423400562158,-816.0737738084572,-3.6316463793786515,-1138.3612476866365,-7.85758251286053,FALSE
AUS,2012,0.6447113046366086,Australia,26216.58084843565,Current USD (m),16902.126041906075,-380.61780690240994,-1.4518209262407364,-944.6373774188141,-5.588867193847326,FALSE
AUT,2012,1.1328108795337872,Austria,3408.731253201884,Constant 2021 USD (m),3861.447849033935,-45.57882951707097,-1.3371200640783265,-53.39234578487731,-1.3827027548289978,FALSE
AUT,2012,1.1328108795337872,Austria,3187.227448753298,Current USD (m),3610.5259294964526,-222.49375982939046,-6.9807932884244,-253.78078322888905,-7.028914573237339,FALSE
AZE,2012,3.618940442002104,Azerbaijan,3402.83608937856,Constant 2021 USD (m),12314.661141356357,122.84326551158392,3.610025939686624,322.62418820804487,2.6198381303775813,FALSE
AZE,2012,3.618940442002104,Azerbaijan,3246.1226126303864,Current USD (m),11747.524402545636,166.03761682192544,5.114952102421739,486.3738232507312,4.140223987492515,FALSE
BDI,2012,12.14907922478381,Burundi,70.4359519569925,Constant 2021 USD (m),855.7319605985681,NA,NA,NA,NA,FALSE
BDI,2012,12.14907922478381,Burundi,58.96666227617139,Current USD (m),716.3906516142771,NA,NA,NA,NA,FALSE
BEL,2012,0.9570537353638677,Belgium,5168.997833723503,Current USD (m),4947.008684852819,-330.37313054309743,-6.391434881006946,-182.20709407286085,-3.683177161802007,TRUE
BEL,2012,0.9570537353638677,Belgium,5400.340247924966,Constant 2021 USD (m),5168.415806512425,-60.858982692548125,-1.1269471903355102,74.8024737235919,1.447299840491502,TRUE
BEN,2012,3.386978055808582,Benin,76.2070713350805,Constant 2021 USD (m),258.1116783093569,NA,NA,NA,NA,FALSE
BEN,2012,3.386978055808582,Benin,78.2230910412182,Current USD (m),264.9398928141229,NA,NA,NA,NA,FALSE
BFA,2012,2.6494723087073924,Burkina Faso,145.847828574287,Constant 2021 USD (m),386.4197830926762,14.30899224709043,9.810905233876829,23.0914254904921,5.975735845013405,FALSE
BFA,2012,2.6494723087073924,Burkina Faso,147.72969891896022,Current USD (m),391.4057464594655,8.878838717123244,6.010192115800555,7.880573230049208,2.0134025372224142,FALSE
BGD,2012,4.6215055766264745,Bangladesh,1823.4250763778864,Current USD (m),8426.969159040957,21.885274564323936,1.2002288905556564,821.9645636604728,9.753976170407839,FALSE
BGD,2012,4.6215055766264745,Bangladesh,2972.4400151391287,Constant 2021 USD (m),13737.148106153165,146.88168197021787,4.9414515085964785,1809.360506548981,13.171296491580588,FALSE
BGR,2012,4.219253146270373,Bulgaria,722.0524949903091,Current USD (m),3046.5222612602342,-35.87876505263557,-4.968996755993082,-148.5405788553103,-4.875742440623576,TRUE
BGR,2012,4.219253146270373,Bulgaria,744.2320166662637,Constant 2021 USD (m),3140.1032778742774,1.0186985136439262,0.13687915741748338,7.083991964549568,0.22559741950096443,TRUE
BHR,2012,2.1119088900563523,Bahrain,1182.18085106383,Current USD (m),2496.658249016087,148.67021276595779,12.575928008998902,324.9119303543548,13.013872863152175,FALSE
BHR,2012,2.1119088900563523,Bahrain,1331.997208153367,Constant 2021 USD (m),2813.0567454293373,135.3911495563318,10.16452202208691,298.5932204806495,10.61454664808325,FALSE
BIH,2012,3.546454448698821,Bosnia and Herzegovina,197.34465021251995,Current USD (m),699.8738126731041,-14.533610409823552,-7.364582923414617,-54.5109939170776,-7.788688893627529,FALSE
BIH,2012,3.546454448698821,Bosnia and Herzegovina,181.92172807551268,Constant 2021 USD (m),645.1771218483791,-2.312793665709478,-1.271312498059317,-10.783162339124942,-1.671349149553238,FALSE
BLR,2012,3.6275059290212592,Belarus,638.2903907652214,Constant 2021 USD (m),2315.402176938137,70.28659894264229,11.011696237253146,248.82953535317893,10.746709052603054,FALSE
BLR,2012,3.6275059290212592,Belarus,807.4232628435032,Current USD (m),2928.9326731944984,51.14591156310644,6.3344609843151956,177.36286660667474,6.055546043440814,FALSE
BLZ,2012,8.803316978943723,Belize,16.225408436676382,Constant 2021 USD (m),142.83741358088992,-0.40861314140825655,-2.5183535009486455,-3.720282628757218,-2.604557542376944,FALSE
BLZ,2012,8.803316978943723,Belize,15.219125,Current USD (m),133.97878151716688,-0.19712499999999977,-1.295245291697123,-1.8494710545802775,-1.3804208648839684,FALSE
BOL,2012,6.311820200625643,Bolivia,499.8732295672937,Current USD (m),3155.109948134824,96.30402720631713,19.265690080999335,544.0759463718819,17.244278497917893,FALSE
BOL,2012,6.311820200625643,Bolivia,785.6593144439895,Constant 2021 USD (m),4958.940331717267,79.3546704658354,10.100391990133106,389.2520843458051,7.84950127058714,FALSE
BRA,2012,1.708298862076805,Brazil,33987.00507406289,Current USD (m),58059.962093420225,-2949.2048217424235,-8.677448381567176,-1870.1261025867425,-3.2210253592271614,FALSE
BRA,2012,1.708298862076805,Brazil,20475.372624853386,Constant 2021 USD (m),34978.0557556356,386.28212962876205,1.8865694740025667,2382.9148748409098,6.812599566678256,FALSE
BRN,2012,1.6537864354596539,Brunei,391.7915598296224,Constant 2021 USD (m),647.9395671738089,-7.0017617172812265,-1.7871139746670575,-11.157030079423066,-1.7219244887432856,FALSE
BRN,2012,1.6537864354596539,Brunei,411.2614739470378,Current USD (m),680.138647040755,-4.11005501767346,-0.9993775926122251,-6.357205684587939,-0.934692611903144,FALSE
BWA,2012,2.8433111279392547,Botswana,326.87416165079,Current USD (m),929.4049412575059,-36.45031950225524,-11.151177969580928,-167.94468273482858,-18.070130174646543,FALSE
BWA,2012,2.8433111279392547,Botswana,315.230339141536,Constant 2021 USD (m),896.2979311451944,-22.952560513974333,-7.28120287421599,-125.11652625628471,-13.959256393287005,FALSE
CAF,2012,15.047350954498405,Central African Republic,59.32747055665858,Constant 2021 USD (m),892.7212707087126,-8.156438867011289,-13.748165547057619,-95.63295347885946,-10.712520986862838,FALSE
CAF,2012,15.047350954498405,Central African Republic,42.74602518573944,Current USD (m),643.2144428796493,-7.1283035431793635,-16.67594475089919,-87.2338061729888,-13.562165330499424,FALSE
CAN,2012,0.891752843930123,Canada,18965.975626846863,Constant 2021 USD (m),16912.962703150086,-979.2415609303862,-5.163148894614431,-840.2285206595225,-4.967955853784432,TRUE
CAN,2012,0.891752843930123,Canada,20452.107110974117,Current USD (m),18238.22468057466,-941.6137527481915,-4.6039938459101055,-804.2762812709225,-4.409838651278096,TRUE
CHE,2012,0.949794532999363,Switzerland,4704.632333443945,Constant 2021 USD (m),4468.434070077095,-87.8540128705763,-1.8673938077168357,-230.39065983666933,-5.155959699159091,FALSE
CHE,2012,0.949794532999363,Switzerland,4592.165377675208,Current USD (m),4361.613570344868,-381.6984711067189,-8.311949586187474,-515.0439237037881,-11.808563858238916,FALSE
CHL,2012,1.9693309815053883,Chile,4671.032313326224,Constant 2021 USD (m),9198.808650246117,-305.8627096476912,-6.548075224722382,-573.7454802680204,-6.237171595613848,FALSE
CHL,2012,1.9693309815053883,Chile,5466.101782017839,Current USD (m),10764.563587389543,-220.65028758362405,-4.036702871313346,-401.8548663767615,-3.7331273405967513,FALSE
CHN,2012,2.0909454499366027,China,169575.05970213233,Constant 2021 USD (m),354572.1995069014,15799.705454127426,9.317234198165965,12746.980872642656,3.595031108014025,FALSE
